"stanox","tiploc"
"07589","PLKLHDW"
"07583","PLKSHWE"
"07228","PLKSHWW"
"07266","PLMD755"
"07285","PLMD761"
"07283","PLMD766"
"07281","PLMD771"
"07282","PLMD781"
"07265","PLMDBOC"
"07267","PLMDCE"
"07279","PLMDCL"
"07268","PLMDCMD"
"07266","PLMDDHS"
"07263","PLMDEPS"
"07268","PLMDIEE"
11321,"PLMPTNJ"
88201,"PLMPTON"
88522,"PLMS"
88519,"PLMS506"
88523,"PLMSTCS"
88524,"PLMSYD"
66295,"PLNEJT"
"01073","PLOCKTN"
"09309","PLPNLAS"
"09308","PLPNUGL"
29163,"PLSNGTN"
"02109","PLTH"
30041,"PLTNLFY"
30042,"PLTNT67"
89321,"PLUCKLY"
37211,"PLUMLEY"
37210,"PLUMSB"
"00000","PLVNSQU"
45016,"KETTK3"
83426,"EXET679"
84140,"PLYMBAL"
84138,"PLYMPSD"
"00000","PLYMSAL"
84139,"PLYMTH"
84100,"PLYMTHF"
"03419","PMAISE"
79033,"PMBRLX"
79031,"PMBRYBP"
80209,"PNALLY"
51918,"PNDRSEN"
88475,"PNGEE"
"00000","PNKRBUS"
65005,"PNKRDG"
40043,"PNMN19"
40039,"PNMN4"
40044,"PNMNAFL"
40038,"PNMNFHH"
40042,"PNMNMWR"
40041,"PNMNWRQ"
78132,"PNRHCBR"
"00000","PNSHBUS"
87738,"PNSHRST"
79057,"PNTADLS"
76241,"PNTGBSC"
"09312","PNTH"
"09311","PNTHCE"
"09313","PNTHSJT"
78343,"PNTLTYN"
78140,"PNTRBCH"
79060,"PNTYFYN"
79061,"PNTYLC"
85505,"PNWTHRJ"
41022,"PNYF"
41020,"PNYFCGF"
41021,"PNYFDCS"
40062,"PNYPANT"
87153,"POINTPJ"
"00790","POITIER"
86917,"POKSDWN"
86935,"POLEFT"
88248,"POLGATE"
"05110","POLM513"
"05110","POLMNTJ"
"05113","POLMOCE"
"05111","POLMONT"
"05114","POLMUPN"
"05112","POLMUPS"
83447,"POLSBDG"
"00000","POMOCFP"
86311,"POMOHSP"
86311,"POMOPLD"
85732,"PONSNDN"
76237,"PONTHIR"
76354,"PONTRLS"
76245,"PONTYPL"
78608,"PONYCLN"
"00000","POOL17"
86935,"POOLE"
86937,"POOLESB"
86936,"POOLESS"
16124,"POPLTON"
78015,"PORH"
"04637","PORTBCE"
"04641","PORTOBL"
"04639","PORTRSL"
"06242","POSILPK"
54002,"POTR141"
54001,"POTRSBR"
87230,"POUPRTJ"
76252,"POWELL"
"08826","POWHRNL"
32577,"POYNTON"
"04811","PPAN"
"04810","PPAN831"
"04812","PPANUPL"
87043,"PRBR225"
87043,"PRBR228"
87043,"PRBRITJ"
42226,"PREES"
36611,"PRESCOT"
51341,"PRFLDWW"
51342,"PRFLFLT"
51338,"PRFLFYM"
51343,"PRFLLAF"
51340,"PRFLTTT"
"00000","PRFLVWR"
64427,"PRHN"
72317,"PRIMRSH"
73507,"PRIN159"
73510,"PRIN178"
73512,"PRIN200"
73511,"PRIN666"
73509,"PRINACE"
73508,"PRINRIS"
50314,"PRITLWL"
85423,"PRKADIL"
85418,"PRKAKER"
85416,"PRKATRE"
76507,"PRKJNTH"
76505,"PRKJT"
76375,"PRKLDG"
49417,"PRKS021"
49409,"PRKS211"
49419,"PRKS245"
49397,"PRKSCLH"
49402,"PRKSCLS"
49398,"PRKSCRV"
"00000","PRKSCVH"
49412,"PRKSDTS"
49401,"PRKSGJN"
49399,"PRKSNFL"
49413,"PRKSREF"
49405,"PRKSTCT"
49408,"PRKSTHS"
49403,"PRKSTIP"
49409,"PRKSTM"
49400,"PRKSTNY"
49409,"PRKSTON"
49411,"PRKSTSS"
49416,"PRKSUTC"
49414,"PRKSUTP"
87801,"PRLYCHS"
"00000","PRNC846"
"04291","PRNCSTG"
"00000","PRNTSQ"
85440,"PROBUS"
65625,"PROOFHJ"
17306,"PROWFHH"
17305,"PROWLCL"
73303,"PROY"
73305,"PROYGNS"
73306,"PROYMAR"
"00000","PRSH"
87975,"PRSP"
"00000","PRSPBUS"
87974,"PRSPSDG"
30120,"PRST"
"00000","PRST999"
30112,"PRSTDCD"
30117,"PRSTDSS"
"00000","PRSTFGT"
30120,"PRSTN4B"
30118,"PRSTNCS"
30121,"PRSTNDK"
30112,"PRSTNDP"
30116,"PRSTNFJ"
30119,"PRSTNHS"
30121,"PRSTNLF"
30122,"PRSTNPF"
30129,"PRSTNUY"
30148,"PRSTRJN"
30119,"PRSTSHL"
30149,"PRSTSKB"
30147,"PRSTSOJ"
30120,"PRSTUGL"
"00205","PRTBOU"
15007,"PRTCFHH"
15006,"PRTCICI"
15004,"PRTCLRN"
15003,"PRTCLRP"
64502,"PRTHCE"
"00000","PRTHHBR"
64501,"PRTHMDG"
"00000","PRTHWHR"
32414,"PRTNGSS"
32409,"PRTNTNJ"
73106,"PRTOBJP"
83227,"PRTSMTA"
13322,"PRUDHOE"
65665,"PRYBR"
65667,"PRYBRNJ"
65668,"PRYBRSJ"
65834,"PRYBRWJ"
85511,"PRYN"
32573,"PSBY"
86313,"PSEA"
"00000","PSEA156"
86315,"PSEABKR"
86314,"PSEADCS"
87986,"PSLDAWH"
38210,"PSLT"
"00000","PSLTVDB"
"07139","PSLY183"
"07137","PSLY185"
"07115","PSLYCAN"
"07145","PSLYDGL"
"07146","PSLYGSD"
"07140","PSLYGST"
"07141","PSLYP26"
"07136","PSLYSTJ"
"07138","PSLYUCE"
"07145","PSLYUGL"
64419,"PSRN"
40101,"PSTA"
11227,"PSTH"
86929,"PSTONE"
79701,"PTALBOT"
79736,"PTALCOR"
79704,"PTALEA"
79703,"PTALUSD"
12207,"PTBNDBS"
12206,"PTBNFHH"
81828,"PTBRAUT"
81826,"PTBRCAL"
81827,"PTBRCAR"
81830,"PTBRCFL"
81825,"PTBRCOL"
81824,"PTBRLOP"
81827,"PTBRPLT"
"06359","PTCK"
"06358","PTCKCE"
16722,"PTFTBHL"
18027,"PTFTFHH"
18024,"PTFTMGJ"
18025,"PTFTMHL"
18026,"PTFTMHS"
18028,"PTFTTSF"
"07128","PTGLSGW"
79744,"PTLBFHH"
79741,"PTLBGSC"
79742,"PTLBGSD"
79734,"PTLBPFR"
79735,"PTLBPFS"
79743,"PTLBTAR"
79721,"PTLBTDK"
"03102","PTLCHRY"
"03103","PTLCURS"
40105,"PTOFARC"
31742,"PTRCRFT"
87075,"PTRS8"
87066,"PTRSFLD"
87075,"PTRSUS"
78215,"PTYPRID"
87954,"PULBRO"
51344,"PURFLET"
51346,"PURFYD"
87801,"PURL091"
"00000","PURL155"
"00000","PURLBM"
87801,"PURLEY"
87800,"PURLEYO"
87802,"PURLFY"
87803,"PURLSDG"
87804,"PURLTAM"
87801,"PURLUSL"
75020,"PURTON"
87152,"PUTNEY"
88271,"PVNSYAW"
88270,"PVNSYBY"
"00000","PWCH"
"08523","PWCK"
"08521","PWCKAPT"
"08522","PWCKMBP"
"08520","PWCKMGF"
"04408","PWDRHLL"
64510,"PWLHE"
64511,"PWLHELI"
64509,"PWLHELS"
69007,"PWTH"
79092,"PYBONT"
"00000","PYCMMER"
56131,"PYEBCP"
56510,"PYEBDGJ"
56510,"PYEBT83"
56510,"PYEBT88"
56510,"PYEBT89"
44025,"PYEWIPJ"
79785,"PYLE"
"07985","QNTNSHL"
85246,"QNTRLDW"
72311,"QPRK"
72310,"QPRKAC"
72309,"QPRKJ"
72308,"QPRKSS"
87216,"QTRDBAT"
78146,"QUAKRSY"
89124,"QUENBRO"
89129,"QUENCLS"
89122,"QUENSBS"
89131,"QUENYD"
86124,"QUIDECC"
"07575","QUNPARK"
70340,"QUNTRD"
55120,"RADFDJ"
"00000","RADGM"
63209,"RADLETJ"
63208,"RADLETT"
63211,"RADLTRR"
55623,"RADNOT"
"00000","RADSVHL"
78400,"RADYQJB"
78400,"RADYR"
89019,"RAINH23"
89453,"RAM4981"
89018,"RAINHMK"
"04239","HAYM911"
89518,"FAV4352"
89509,"FAV4327"
86139,"WNCF102"
79801,"THYMGBR"
89468,"RAMS12"
89477,"RAMS13"
89466,"RAMS77"
89463,"RAMSCWM"
35407,"STHLDGL"
89458,"RAMSDWS"
89480,"RAMSEXT"
89472,"RAMSGTD"
89473,"RAMSGTE"
"00000","RAMSHBR"
89476,"RAMSNEW"
89457,"RAMSUSW"
"06034","RANNOCE"
"06035","RANNOCH"
23487,"RANSBAW"
23488,"RANSKLL"
56615,"RATCCLR"
56612,"RATCCS"
56610,"RATCFHH"
56613,"RATCFLF"
56616,"RATCHRN"
56614,"RATCKEG"
56609,"RATCLFJ"
56611,"RATCPS"
44105,"RAUCEBY"
35411,"RAVNHDJ"
35406,"RAVNHDL"
35413,"RAVNHDS"
20011,"RAWCLIF"
31010,"RAWT"
50321,"RAYLEGH"
"00000","RAYNSGF"
87271,"RAYNSPK"
88473,"RBRN"
89383,"RBRT2XO"
89395,"RBRTDS"
"00000","RBRTEGF"
89396,"RBRTSBD"
31034,"RCHD25"
31033,"RCHDALE"
31032,"RCHDLEJ"
85233,"RCHE"
89004,"RCHT"
89003,"RCHT26"
89002,"RCHTBDJ"
"00000","RCHTDL"
"00000","RCHTUCS"
"00000","RCHTULS"
40127,"RCKCLFH"
70371,"RCKMNSW"
43325,"RCKRSCT"
51965,"RCTRYRD"
52043,"RDGLNJ"
48202,"RDHA43"
48201,"RDHAMN"
"00000","RDHASDG"
66529,"RDIT"
74428,"RDLEY"
87744,"RDLSDWN"
"00000","RDNG128"
74240,"RDNG143"
"00000","RDNG147"
"00000","RDNG148"
"00000","RDNG332"
74245,"RDNG379"
"00000","RDNG387"
74236,"RDNG4AB"
"00000","RDNG508"
74244,"RDNG524"
"00000","RDNG534"
74255,"RDNGCE"
74232,"RDNGKBL"
"00000","RDNGMLE"
74241,"RDNGMLW"
74235,"RDNGNJN"
74250,"RDNGORJ"
74234,"RDNGSJN"
74267,"RDNGSLJ"
74237,"RDNGSTN"
74259,"RDNGTMD"
74238,"RDNGWTR"
55605,"RECTFHH"
55607,"RECTRYJ"
55606,"RECTTS"
86705,"REDB973"
"00000","REDBCEY"
86703,"REDBDGE"
86704,"REDBJN"
86702,"REDBSFL"
15662,"REDCADL"
15661,"REDCARC"
15664,"REDCARE"
15656,"REDCBSC"
15654,"REDCFLH"
15657,"REDCGBF"
15652,"REDCRMT"
15644,"REDCROJ"
15651,"REDCROT"
15645,"REDCTPJ"
"03240","REDF773"
"03244","REDFDJ"
74242,"REDG535"
74243,"REDGDMR"
74239,"REDGDMU"
"00000","REDGGPK"
74263,"REDGJNY"
74257,"REDGWCV"
74260,"REDGWJN"
74249,"REDGWST"
74261,"REDGWYD"
87720,"REDH316"
87719,"REDH322"
87727,"REDH483"
87722,"REDH487"
87726,"REDH502"
87718,"REDHDS"
87722,"REDHILL"
87725,"REDHLGS"
87721,"REDHLS"
87722,"REDHPOD"
87722,"REDHTBS"
74026,"TWYF307"
87721,"REDHY"
32063,"REDISHN"
32521,"REDISHS"
81260,"REDLAND"
15907,"REDMTMC"
86075,"REDPJN"
85601,"REDRUTH"
87703,"REEDHMS"
"00000","REEPHAM"
87091,"REIG17"
87089,"REIGATE"
87089,"REIGCHS"
27205,"RENIBKS"
27206,"RENIFHH"
"06125","RENTON"
79518,"RESOLVN"
"04838","REST402"
"04838","REST403"
"04837","RESTON"
"04836","RESTONC"
"04835","RESTOUC"
48009,"RGHTNRD"
10206,"RGLS"
36103,"RGNTSRX"
"00000","RHDLFLS"
"00000","RHIGOS"
35439,"RHIL"
78385,"RHIWBNA"
78901,"RHOOSE"
40013,"RHOSNGR"
"00000","RHUM"
"00000","RHWF"
40076,"RHYL"
40077,"RHYLCE"
78341,"RHYMNEY"
78342,"RHYMRSD"
78339,"RHYMSDS"
"00000","RHYMTRE"
"09508","RIBLHED"
"09509","RIBLHVQ"
"08723","RICCRTN"
36053,"RICELA"
87124,"RICH398"
87135,"RICHMND"
87132,"RICHNLL"
62049,"RIDGMNT"
89119,"RIDHAMD"
89121,"RIDHBS"
89117,"RIDHMPR"
13319,"RIDNGML"
"09034","RIGG"
17108,"RIGTON"
76630,"RISCA"
76629,"RISCASJ"
29066,"RISHTON"
"00000","RIVRSDT"
29146,"RMSWILP"
36046,"RNFD"
51347,"RNHAME"
80106,"ROBSGBF"
80105,"ROBSTNS"
36603,"ROBY"
50316,"ROCHFD"
38203,"ROCK722"
38201,"ROCK735"
38201,"ROCKFRY"
"00000","ROCKFY1"
"00000","ROCKFYB"
38201,"ROCKUDG"
"01027","ROGART"
76628,"ROGRSTN"
32550,"ROHL"
55509,"ROLSTN"
87580,"ROLTSTJ"
"00000","ROLVNDN"
40064,"ROMANBG"
50404,"ROMF107"
"00000","ROMF438"
50399,"ROMF440"
50398,"ROMF450"
50401,"ROMFDGF"
50401,"ROMFDML"
50402,"ROMFDRR"
50402,"ROMFJN"
"00000","ROMFLEJ"
50401,"ROMFORD"
50403,"ROMFSDG"
32552,"ROMILEY"
"00000","ROMNEYS"
86130,"ROMS882"
86129,"ROMS883"
86128,"ROMS995"
86101,"ROMSEY"
"00000","ROMSEYB"
11261,"ROOSE"
11262,"ROOSPHF"
"00000","ROPLBUS"
87019,"ROPLEY"
"01098","ROSEST"
29050,"ROSG"
29050,"ROSGDGL"
29050,"ROSGWJN"
"02002","ROSISLE"
"00000","ROSLARE"
"00909","ROSNDAL"
"00000","ROSS234"
"00000","ROSSGF"
"03324","ROSYFHH"
"03323","ROSYTH"
"03339","ROSYTHD"
"00000","ROTH410"
"00000","ROTH417"
"00000","ROTH748"
25050,"ROTH750"
25008,"ROTHAFL"
24504,"ROTHCAF"
24799,"ROTHCEN"
25007,"ROTHGBR"
25016,"ROTHHJN"
"00000","ROTHS41"
"00918","ROTTCS"
"00000","ROUENDD"
"05025","ROUGHC"
65725,"ROUNDOK"
49142,"ROUTESX"
65922,"ROWLDGL"
65923,"ROWLEYR"
74427,"OXFDWMS"
73102,"ROYAHSH"
"00000","ROYALO"
73103,"ROYAOSD"
"06028","ROYBDGE"
47621,"ROYDON"
53006,"ROYSLP"
53003,"ROYSSHR"
53004,"ROYSTON"
"00000","RPLA133"
"00000","RPLA143"
51521,"RPLANEX"
51509,"RPLL106"
51509,"RPLL130"
51509,"RPLL623"
51509,"RPLL807"
51509,"RPLL808"
51520,"RPLLACT"
51513,"RPLLADV"
51518,"RPLLASW"
51522,"RPLLDBS"
51515,"RPLLEP2"
51509,"RPLLESS"
51514,"RPLLFDR"
51512,"RPLLFLT"
51510,"RPLLFW6"
51523,"RPLLGBF"
51519,"RPLLHGP"
51509,"RPLLLIP"
51511,"RPLLRHD"
51505,"RPLLRRJ"
51517,"RPLLSTO"
51516,"RPLLWRD"
51509,"RPLLWSS"
"00000","RSAY"
15102,"RSBYQRY"
"07348","RSEHALJ"
44095,"RSKNGTN"
23483,"RSNGCJN"
23484,"RSNGFHH"
23485,"RSNGTCL"
"00069","RSNHEIM"
"07959","RSTR"
"07950","RSTRFHH"
23491,"RTFD"
23492,"RTFD134"
23493,"RTFD156"
23489,"RTFD158"
23494,"RTFD343"
23497,"RTFD348"
23489,"RTFDCRX"
26207,"RTFDGRL"
26208,"RTFDLL"
"00000","RTFDT8"
26208,"RTFDTHR"
87566,"RTHERHI"
"07287","RTHG890"
"07277","RTHGCE"
"07280","RTHGLEN"
"07286","RTHGNCJ"
"07278","RTHGNEJ"
"07288","RTHGNNJ"
"07273","RTHGNTC"
"07290","RTHGNWC"
"07292","RTHGNWJ"
"00000","RTHGOS"
"00000","RTHGSTE"
"02020","RTHIMAY"
"00000","RTHL"
18439,"RTHP"
89792,"RTHQBRI"
89794,"RTHQGAW"
89782,"RTHQIAN"
89795,"RTHQJAM"
89790,"RTHQKIN"
41403,"RUABON"
55409,"RUDDGCR"
28201,"RUFDBC"
28203,"RUFDFHH"
28325,"RUFDJN"
30155,"RUFDORD"
28202,"RUFDSS"
78450,"CARD305"
70036,"RUGB165"
70037,"RUGB171"
70047,"RUGB179"
70024,"RUGB182"
70025,"RUGB184"
70048,"RUGB304"
70038,"RUGB310"
70011,"RUGB363"
70026,"RUGB368"
70023,"RUGB370"
70039,"RUGB649"
70041,"RUGB653"
70043,"RUGB655"
70044,"RUGB669"
70046,"RUGB671"
70035,"RUGBCSF"
70021,"RUGBDAL"
87034,"HLBNSDG"
70013,"RUGBEWS"
69027,"RUGBHOK"
70014,"RUGBJAR"
70015,"RUGBJCS"
70032,"RUGBLHS"
69195,"RUGBLLJ"
69030,"RUGBNBJ"
70028,"RUGBNJ"
70018,"RUGBNOF"
70012,"RUGBRTR"
70034,"RUGBSJ"
70029,"RUGBTVJ"
70016,"RUGBUSQ"
70030,"RUGBY"
70020,"RUGBYAS"
70031,"RUGBYCS"
70017,"RUGBYY"
43331,"RUGL"
65509,"RUGLBJN"
65502,"RUGLCPL"
43330,"RUGLENG"
65500,"RUGLFHH"
65503,"RUGLGBR"
65501,"RUGLPS"
65504,"RUGLTWN"
43332,"RUGLYGF"
43333,"RUGLYNJ"
43334,"RUGLYSJ"
77084,"RUMNYRB"
36501,"RUNCORN"
35701,"RUNCRNE"
74021,"RUSCOMB"
75240,"RUSHEYP"
15526,"RUSWARP"
"09028","RUTHWEL"
"00000","RVNS504"
49420,"PRKSGBR"
57400,"DRBYGTS"
87067,"RWLNDSC"
"00000","RYDCATS"
86298,"RYDE"
86300,"RYDE32"
"00000","RYDEHOV"
86299,"RYDP"
32062,"RYDRBRW"
86297,"RYDS"
"00000","RYDSCHS"
86308,"RYDSEMU"
89439,"RYEE"
89440,"RYEE27"
89442,"RYEE4"
51717,"RYEHOUS"
14148,"RYHPFHH"
14147,"RYHPGRN"
"09542","RYLSGBF"
"09545","RYLSLC"
"09543","RYLSQRY"
"09541","RYLSTON"
18083,"RYSTNJ"
18069,"SABR"
72253,"SACTON"
72257,"SACTONJ"
81232,"SADWJN"
81230,"SADWRD"
81232,"SADWSB"
17017,"SAIR"
"00000","SALE"
87906,"SALFDAS"
87905,"SALFDS"
48033,"SALHOUS"
30051,"SALWBNF"
30050,"SALWICK"
"00105","SALZBRG"
83312,"SAMPCRT"
36076,"SANDH"
36077,"SANDHRS"
36706,"SANKEY"
"08845","SANQHAR"
"00000","SANW"
"00000","SANWBUS"
79808,"SARN"
"00765","SARRBRG"
84301,"SASH"
74817,"SAVERNK"
46287,"SAXHAM"
44017,"SAXILBY"
44015,"SAXISTO"
42012,"SBCH"
42010,"SBCHDRS"
42011,"SBCHHC"
"00000","SBCHTC"
47521,"SBDGWTH"
"00000","SBOUBUS"
86353,"SBOURNE"
51312,"SBRKRS"
88405,"SBRMNDS"
88396,"SBRMNSJ"
15671,"SBRN"
15673,"SBRNWJN"
21027,"SBROUGH"
51944,"SBURY"
32111,"SBYD"
32113,"SBYDAS"
32112,"SBYDS11"
"00000","SCARAPL"
16201,"SCARBRO"
22065,"SCNT319"
"00000","SCNT353"
22026,"SCNTAFS"
22035,"SCNTAGB"
22034,"SCNTANS"
22005,"SCNTAPP"
22039,"SCNTARS"
22036,"SCNTCGB"
22032,"SCNTCHP"
22025,"SCNTCLR"
22043,"SCNTFDM"
22041,"SCNTFDR"
22023,"SCNTFHH"
22044,"SCNTFLT"
22051,"SCNTFLX"
22009,"SCNTFOB"
22028,"SCNTGRL"
22027,"SCNTHEB"
22038,"SCNTHEC"
22041,"SCNTHGY"
22061,"SCNTHRP"
22022,"SCNTHS"
22045,"SCNTHWJ"
22037,"SCNTMES"
"00000","SCNTNPG"
22049,"SCNTNPK"
22040,"SCNTRED"
22050,"SCNTROG"
22052,"SCNTROX"
22030,"SCNTSIN"
"00000","SCNTSNJ"
22017,"SCNTSOT"
22031,"SCNTTJN"
22029,"SCNTTTC"
74265,"SCOTEJN"
"00000","SCRBSTR"
57475,"SCROSB"
87704,"SCROYDN"
57474,"SCRPTON"
"01009","SCSCLDR"
22024,"SCTPASW"
"06351","SCTSTNH"
11405,"SDAL"
76084,"SDBKPST"
63004,"SDBRYHH"
63005,"SDBRYHR"
40212,"SDCF"
87638,"SDEPFA"
17994,"SDFRDGB"
18012,"SDFRFHH"
18011,"SDFRTLA"
18010,"SDFRTSB"
18002,"SDFRTUR"
17996,"SDFRUFH"
89742,"SDLG"
"00000","SDNSJN"
14131,"SDOCKPF"
14142,"SDOCLON"
14125,"SDOCPSA"
75012,"SDON"
74997,"SDONAFL"
75005,"SDONARG"
74335,"SDONBOU"
"00000","SDONBUS"
75002,"SDONCBY"
75015,"SDONEL"
75007,"SDONEMR"
75017,"SDONHWK"
75013,"SDONLIP"
75019,"SDONLY"
"00000","SDONS30"
74998,"SDONSGB"
74336,"SDONSMJ"
74999,"SDONSTG"
75011,"SDONSTO"
75010,"SDONTFR"
74337,"SDONTML"
75015,"SDONWL"
84418,"SDPLACE"
80213,"SDRSFOT"
87743,"SDSD"
87741,"SDSD356"
14008,"SEABURN"
"00000","SEACMBJ"
88239,"SEAFORD"
14156,"SEAHAM"
14155,"SEAHAMH"
14185,"SEAHBHF"
14161,"SEAHDAW"
14154,"SEAHFHH"
14159,"SEAHPOL"
15001,"SEALSBA"
15002,"SEALSMS"
15000,"SEALSND"
14998,"SEALSRL"
16215,"SEAMER"
16222,"SEAMWEV"
10203,"SEASCAL"
"00000","SEATNSF"
73501,"SEERGRN"
10202,"SELABNF"
10209,"SELADRS"
10207,"SELAEWS"
10201,"SELAFLD"
10210,"SELAS18"
16525,"SELBAR"
16528,"SELBBNJ"
16519,"SELBBRA"
16526,"SELBFHH"
16520,"SELBGBF"
16524,"SELBMYE"
16521,"SELBUSD"
16523,"SELBY"
16518,"SELBYCJ"
16522,"SELBYFD"
16517,"SELBYWJ"
87636,"SELH051"
87648,"SELHGRJ"
87637,"SELHRST"
"00000","SELKIRK"
89511,"SELLING"
"00000","SELMJN"
18077,"SELMSAL"
87742,"SELSDN"
66502,"SELYOAK"
81255,"SEMILLS"
82331,"SEMLEY"
"00000","SESABUS"
88226,"SESARDM"
14251,"SETNABL"
14252,"SETNCEG"
14239,"SETNCRW"
14244,"SETNSJN"
83464,"SETONJN"
"09521","SETTLE"
"09523","SETTLEJ"
50312,"SEVCDSN"
50299,"SEVCDSS"
50310,"SEVCPOT"
50297,"SEVCUSN"
50298,"SEVCUSS"
"00000","SEVNS14"
51954,"SEVNS27"
51954,"SEVNS29"
51955,"SEVNSIS"
76092,"SEVS349"
76096,"SEVT228"
76094,"SEVT730"
76088,"SEVTJNS"
76091,"SEVTNLE"
76090,"SEVTNLJ"
76089,"SEVTNLW"
"00000","SEVTROG"
76087,"SEVTUGL"
27121,"SEYMORJ"
27122,"SEYMOSS"
27120,"SEYMSDG"
87241,"SFLDCHS"
89540,"SFLTJN"
89542,"SFLTX"
"00000","SFRD"
36070,"SFRTHAL"
36099,"SFRTHCT"
36100,"SFRTMDH"
73273,"SGFORD"
"06511","SGHTHE"
"06519","SGHTHWJ"
12411,"SGOS"
79079,"SGRLOAF"
52088,"SHADWEL"
52086,"SHADXO"
"00000","SHAFTTH"
87081,"SHALFD"
87080,"SHALFDJ"
81252,"SHAMPTN"
86292,"SHANKLN"
"09320","SHAPDGL"
"09325","SHAPFHH"
"09328","SHAPHAY"
"09321","SHAPHNS"
"09328","SHAPHQJ"
"09327","SHAPSMT"
"09324","SHAPSRC"
78918,"ABTH440"
"09327","SHAPUGL"
86084,"SHAWFD"
86051,"SHAWFDJ"
16497,"SHBN"
16498,"SHBNSJN"
51003,"SHBRYCS"
50499,"SHBRYLJ"
51002,"SHBRYMD"
51001,"SHBRYNS"
79614,"BGLNRPT"
87180,"SHCK414"
"00000","SHCK416"
87164,"SHCKLGJ"
"00000","SHCRPTN"
15831,"SHDN"
56598,"SHEETSJ"
25697,"SHEFFHS"
25701,"SHEFFLD"
25696,"SHEFS77"
25702,"SHEFS81"
25699,"SHEFSDG"
25698,"SHEFSRF"
25365,"SHEFVIC"
47239,"SHELFD"
50241,"SHEN517"
50319,"SHEN538"
50241,"SHENFCL"
50330,"SHENFDS"
50328,"SHENFLD"
50326,"SHENFMS"
50338,"SHENFUL"
50329,"SHENLEJ"
50320,"SHENUPS"
87155,"SHEPRTN"
"00000","SHEPUSD"
82339,"SHERBRN"
"07284","SHFD"
23221,"SHFTHLJ"
"00000","SHIELDH"
65021,"SHIFNAL"
"07941","SHIL475"
"00000","SHIL477"
"07906","SHIL483"
"07906","SHILDGF"
"07906","SHILDMR"
"07915","SHILDMT"
"07916","SHILGB"
76370,"SHIP"
66441,"SHIRLEY"
"00000","SHKSPCS"
"00000","SHKSPSH"
"07200","SHLDJN"
"07200","SHLDJTS"
"07202","SHLDSMD"
51105,"SHLHAVN"
87335,"SHLIER"
"00000","SHLJRSY"
72314,"SHMPSTD"
65341,"SHNS"
86218,"SHOLING"
39009,"SHOTNPC"
41016,"SHOTTHL"
40209,"SHOTTON"
25208,"SHPCLPS"
25206,"SHPCTLJ"
72242,"SHPDSB"
15816,"SHPE"
74027,"SHPLAKE"
47250,"SHPRTBJ"
47244,"SHPRTH"
87256,"SHPSHLA"
17033,"SHPY"
17034,"SHPYCE"
29007,"HALL317"
17052,"SHPYDJN"
17022,"SHPYEJN"
17039,"SHPYESJ"
17020,"SHPYSJN"
17036,"SHPYSPJ"
17018,"SHPYWJN"
28112,"SHRBDAV"
43208,"STOKCVR"
28105,"SHRBROK"
"00000","SHRBRSJ"
28004,"SHRBWJ"
52082,"SHRDHST"
"00000","SHRFDXR"
48008,"SHRGHAM"
48011,"SHRGNNR"
87991,"SHRHMBS"
26253,"SHRKSEJ"
26252,"SHRKSKS"
26251,"SHRKSWJ"
89346,"SHRMKT"
89132,"SHRNADV"
89133,"SHRNFHH"
89147,"SHRNGBR"
89135,"SHRNSDG"
89138,"SHRNSME"
89137,"SHRNSOS"
89136,"SHRNSSW"
68148,"SHRPCMT"
68146,"SHRPNSD"
88474,"SHRTLND"
88476,"SHRTLNJ"
64236,"SHRW15"
64238,"SHRW34"
64232,"SHRWAFS"
64229,"SHRWBAF"
64222,"SHRWBCB"
64225,"SHRWBCJ"
64221,"SHRWBNY"
64224,"SHRWBY"
64228,"SHRWCE"
64235,"SHRWCON"
64226,"SHRWCSS"
64230,"SHRWEBJ"
64125,"SHRWLLC"
64231,"SHRWSBJ"
"06711","SHTLPWY"
"06708","SHTLSCE"
"06707","SHTLSTN"
"06709","SHTLTNL"
"06713","SHTLUP"
"07434","SHTT"
"02113","SHVN"
"02114","SHVNS"
"07585","SHWLNDS"
44218,"SIBSEY"
44219,"SIBSOLK"
"00000","SIDC538"
88461,"SIDCUP"
88460,"SIDCUPS"
10031,"SIDICKJ"
11210,"SILCRFT"
11208,"SILCWIT"
59017,"SILEBY"
59019,"SILEBYJ"
"00000","SILKMLC"
"00229","SILLA"
"00000","SILOJN"
42307,"SILVRCL"
57457,"SINFFHH"
57456,"SINFINC"
57455,"SINFINN"
57454,"SINFINS"
"06215","SINGER"
51950,"SIVRST"
47005,"SIXMBTM"
49112,"SIZCEGB"
44231,"SKEGNES"
16401,"SKELBRO"
16403,"SKELTNB"
16421,"SKELTON"
72009,"SKENTON"
79408,"SKEWEN"
18076,"SKIRBYJ"
32404,"SKLTJN"
23111,"SKLWAMO"
23109,"SKLWJN"
15681,"SKNGRVW"
"09531","SKPT"
"09524","SKPT031"
"09530","SKPT046"
"09522","SKPT549"
"09532","SKPTBCS"
"09536","SKPTDSS"
"09533","SKPTNHS"
"09535","SKPTSNJ"
25387,"SKSCMN"
88425,"SLADEGD"
88424,"SLADEGN"
88432,"SLADGD"
88504,"SLADGEH"
88427,"SLADGEX"
88428,"SLADGUS"
"04104","SLAT972"
"04097","SLAT974"
"04098","SLAT975"
"04105","SLATEFD"
"04103","SLATFCS"
"04107","SLATFDD"
"04106","SLATFDJ"
